"Tag"	"No."	"Gene"	"Name"	"GeneName"	"annots"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	206	"Mp8g02300"	""	""	"[KOG0027]: Calmodulin and related proteins (EF-Hand superfamily); N-term missing; [T];
[PTHR31503:SF36]: SODIUM/CALCIUM EXCHANGER NCL;
[PTHR31503]: VACUOLAR CALCIUM ION TRANSPORTER;
[PF13499]: EF-hand domain pair"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	207	"Mp8g02310"	""	""	"[PTHR31503]: VACUOLAR CALCIUM ION TRANSPORTER;
[PTHR31503:SF36]: SODIUM/CALCIUM EXCHANGER NCL"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	208	"Mp8g02620"	""	""	"[PF12796]: Ankyrin repeats (3 copies)"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	209	"Mp8g02920"	""	""	"[K17470]: SULTR1; sulfate transporter 1, high-affinity;
[KOG0236]: Sulfate/bicarbonate/oxalate exchanger SAT-1 and related transporters (SLC26 family); [P];
[PTHR11814:SF235];
[PTHR11814]: SULFATE TRANSPORTER;
[PF00916]: Sulfate permease family;
[PF01740]: STAS domain"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	210	"Mp8g02930"	""	""	"[K17470]: SULTR1; sulfate transporter 1, high-affinity;
[KOG0236]: Sulfate/bicarbonate/oxalate exchanger SAT-1 and related transporters (SLC26 family); [P];
[PTHR11814:SF235];
[PTHR11814]: SULFATE TRANSPORTER;
[PF01740]: STAS domain;
[PF00916]: Sulfate permease family"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	211	"Mp8g03610"	""	""	"[PTHR31218:SF133]: WAT1-RELATED PROTEIN;
[PTHR31218]: WAT1-RELATED PROTEIN;
[PF00892]: EamA-like transporter family"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	212	"Mp8g05080"	"MpC4H3"	"Mp8g05080 [MpC4H3]"	"[K00487]: CYP73A; trans-cinnamate 4-monooxygenase [EC:1.14.14.91];
[KOG0156]: Cytochrome P450 CYP2 subfamily; [Q];
[PTHR47948]: TRANS-CINNAMATE 4-MONOOXYGENASE;
[PTHR47948:SF4]: TRANS-CINNAMATE 4-MONOOXYGENASE;
[PF00067]: Cytochrome P450"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	213	"Mp8g06640"	""	""	""
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	214	"Mp8g06650"	""	""	""
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	215	"Mp8g06760"	"MpGID1L5"	"Mp8g06760 [MpGID1L5]"	"[KOG1515]: Arylacetamide deacetylase; [V];
[PTHR23024:SF434]: ACETYL ESTERASE;
[PTHR23024]: ARYLACETAMIDE DEACETYLASE;
[PF07859]: alpha/beta hydrolase fold"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	216	"Mp8g06780"	"MpGID1L4"	"Mp8g06780 [MpGID1L4]"	"[KOG1515]: Arylacetamide deacetylase; [V];
[PTHR23024:SF434]: ACETYL ESTERASE;
[PTHR23024]: ARYLACETAMIDE DEACETYLASE;
[PF07859]: alpha/beta hydrolase fold"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	217	"Mp8g07540"	"MpDIR5"	"Mp8g07540 [MpDIR5]"	"[PF03018]: Dirigent-like protein"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	218	"Mp8g08960"	""	""	""
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	219	"Mp8g09030"	"MpCYP704-like19"	"Mp8g09030 [MpCYP704-like19]"	"[K20495]: CYP704B1; long-chain fatty acid omega-monooxygenase [EC:1.14.14.80];
[KOG0157]: Cytochrome P450 CYP4/CYP19/CYP26 subfamilies; [QI];
[PTHR24296:SF8]: CYTOCHROME P450 704B1;
[PTHR24296]: CYTOCHROME P450;
[PF00067]: Cytochrome P450"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	220	"Mp8g09440"	"MpNPF34"	"Mp8g09440 [MpNPF34]"	"[K14638]: SLC15A3_4, PHT; solute carrier family 15 (peptide/histidine transporter), member 3/4;
[KOG1237]: H+/oligopeptide symporter; [E];
[PTHR11654]: OLIGOPEPTIDE TRANSPORTER-RELATED;
[PTHR11654:SF508];
[PF00854]: POT family"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	221	"Mp8g09990"	"MpVAMP72B"	"Mp8g09990 [MpVAMP72B]"	"[K08511]: ATVAMP72; vesicle-associated membrane protein 72;
[KOG0859]: Synaptobrevin/VAMP-like protein; [U];
[PTHR21136]: SNARE PROTEINS;
[PTHR21136:SF176]: VESICLE-ASSOCIATED MEMBRANE PROTEIN 721;
[PF00957]: Synaptobrevin;
[PF13774]: Regulated-SNARE-like domain"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	222	"Mp8g11830"	"MpGT34.12"	"Mp8g11830 [MpGT34.12]"	"[K08238]: XXT; xyloglucan 6-xylosyltransferase [EC:2.4.2.39];
[KOG4748]: Subunit of Golgi mannosyltransferase complex; [GM];
[PTHR31311]: XYLOGLUCAN 6-XYLOSYLTRANSFERASE 5-RELATED-RELATED;
[PTHR31311:SF5]: XYLOGLUCAN 6-XYLOSYLTRANSFERASE 2;
[PF05637]: galactosyl transferase GMA12/MNN10 family"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	223	"Mp8g13360"	""	""	"[K19355]: MAN; mannan endo-1,4-beta-mannosidase [EC:3.2.1.78];
[PTHR31451];
[PF00150]: Cellulase (glycosyl hydrolase family 5)"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	224	"Mp8g15560"	""	""	"[PTHR47679]: PROTEIN TORNADO 1;
[PF08477]: Ras of Complex, Roc, domain of DAPkinase"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	225	"Mp8g16710"	""	""	""
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	226	"Mp8g18860"	"MpExpansin38"	"Mp8g18860 [MpExpansin38]"	"[PTHR31867]: EXPANSIN-A15;
[PTHR31867:SF94]: EXPANSIN;
[PF03330]: Lytic transglycolase;
[PF01357]: Expansin C-terminal domain"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	227	"MpUg00390"	""	""	""
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	228	"Mpzg00240"	""	""	"[PTHR31718:SF47]: PLAT DOMAIN-CONTAINING PROTEIN 3-LIKE;
[PTHR31718];
[PF06232]: Embryo-specific protein 3, (ATS3)"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	229	"Mpzg00410"	""	""	"[K00430]: E1.11.1.7; peroxidase [EC:1.11.1.7];
[PTHR31235]: PEROXIDASE 25-RELATED;
[PTHR31235:SF205]: PEROXIDASE;
[PF00141]: Peroxidase"
"Mpcki1_Veg.Up&Mprrb_Veg.Up"	230	"Mpzg01290"	""	""	"[K08286]: E2.7.11.-; protein-serine/threonine kinase [EC:2.7.11.-];
[KOG0580]: Serine/threonine protein kinase; [D];
[PTHR45637:SF56]: PROTEIN KINASE;
[PTHR45637]: FLIPPASE KINASE 1-RELATED;
[PF00069]: Protein kinase domain"
"Mpcki1_Veg.Up"	1	"Mp1g00310"	""	""	"[PTHR33133]: OS08G0107100 PROTEIN-RELATED"
"Mpcki1_Veg.Up"	2	"Mp1g01450"	""	""	"[K01369]: LGMN; legumain [EC:3.4.22.34];
[KOG1348]: Asparaginyl peptidases; [O];
[PTHR12000]: HEMOGLOBINASE FAMILY MEMBER;
[PTHR12000:SF42]: VACUOLAR-PROCESSING ENZYME GAMMA-ISOZYME;
[PF01650]: Peptidase C13 family"
"Mpcki1_Veg.Up"	3	"Mp1g02920"	""	""	"[K02147]: ATPeV1B, ATP6B; V-type H+-transporting ATPase subunit B;
[KOG1351]: Vacuolar H+-ATPase V1 sector, subunit B; [C];
[PTHR43389:SF13]: V-TYPE PROTON ATPASE SUBUNIT B1-RELATED;
[PTHR43389]: V-TYPE PROTON ATPASE SUBUNIT B;
[PF02874]: ATP synthase alpha/beta family, beta-barrel domain;
[PF00006]: ATP synthase alpha/beta family, nucleotide-binding domain"
"Mpcki1_Veg.Up"	4	"Mp1g05300"	""	""	"[K14207]: SLC38A2, SNAT2; solute carrier family 38 (sodium-coupled neutral amino acid transporter), member 2;
[KOG1305]: Amino acid transporter protein; [E];
[PTHR22950]: AMINO ACID TRANSPORTER;
[PTHR22950:SF643]: AMINO ACID TRANSPORTER AVT6A;
[PF01490]: Transmembrane amino acid transporter protein"
"Mpcki1_Veg.Up"	5	"Mp1g11430"	""	""	"[KOG3378]: Globins and related hemoproteins; C-term missing; [C];
[PTHR22924:SF39]: NON-SYMBIOTIC HEMOGLOBIN 1;
[PTHR22924]: LEGHEMOGLOBIN-RELATED;
[PF00042]: Globin"
"Mpcki1_Veg.Up"	6	"Mp1g12090"	"MpGT47.1"	"Mp1g12090 [MpGT47.1]"	"[KOG1021]: Acetylglucosaminyltransferase EXT1/exostosin 1; [GMW];
[PTHR11062]: EXOSTOSIN  HEPARAN SULFATE GLYCOSYLTRANSFERASE -RELATED;
[PTHR11062:SF323]: EXOSTOSIN-LIKE PROTEIN-RELATED;
[PF03016]: Exostosin family"
"Mpcki1_Veg.Up"	7	"Mp1g12430"	""	""	"[PTHR34674]: PHOSPHATIDYLCHOLINE:DIACYLGLYCEROL CHOLINEPHOSPHOTRANSFERASE 1-RELATED;
[PTHR34674:SF1]: PHOSPHATIDYLCHOLINE:DIACYLGLYCEROL CHOLINEPHOSPHOTRANSFERASE 1-RELATED"
"Mpcki1_Veg.Up"	8	"Mp1g15130"	"MpPR5a"	"Mp1g15130 [MpPR5a]"	"[PTHR31048]: OS03G0233200 PROTEIN;
[PTHR31048:SF129]: PATHOGENESIS-RELATED THAUMATIN SUPERFAMILY PROTEIN;
[PF00314]: Thaumatin family"
"Mpcki1_Veg.Up"	9	"Mp1g18220"	""	""	"[PTHR33649]: PAR1 PROTEIN;
[PF06521]: PAR1 protein"
"Mpcki1_Veg.Up"	10	"Mp1g18840"	""	""	""
"Mpcki1_Veg.Up"	11	"Mp1g23160"	""	""	""
"Mpcki1_Veg.Up"	12	"Mp1g26380"	""	""	"[K03231]: EEF1A; elongation factor 1-alpha;
[KOG0052]: Translation elongation factor EF-1 alpha/Tu; [J];
[PTHR23115:SF236]: ELONGATION FACTOR 1-ALPHA 1;
[PTHR23115]: TRANSLATION FACTOR;
[PF03143]: Elongation factor Tu C-terminal domain;
[PF03144]: Elongation factor Tu domain 2;
[PF00009]: Elongation factor Tu GTP binding domain"
"Mpcki1_Veg.Up"	13	"Mp1g27640"	""	""	"[K24193]: STP; MFS transporter, SP family, sugar:H+ symporter;
[KOG0254]: Predicted transporter (major facilitator superfamily); [R];
[PTHR23500]: SOLUTE CARRIER FAMILY 2, FACILITATED GLUCOSE TRANSPORTER;
[PTHR23500:SF574]: SUGAR TRANSPORT PROTEIN 1;
[PF00083]: Sugar (and other) transporter"
"Mpcki1_Veg.Up"	14	"Mp1g27650"	""	""	"[K24193]: STP; MFS transporter, SP family, sugar:H+ symporter;
[KOG0254]: Predicted transporter (major facilitator superfamily); [R];
[PTHR23500]: SOLUTE CARRIER FAMILY 2, FACILITATED GLUCOSE TRANSPORTER;
[PTHR23500:SF574]: SUGAR TRANSPORT PROTEIN 1;
[PF00083]: Sugar (and other) transporter"
"Mpcki1_Veg.Up"	15	"Mp1g28130"	"MpOMT3"	"Mp1g28130 [MpOMT3]"	"[K13066]: COMT; caffeic acid 3-O-methyltransferase / acetylserotonin O-methyltransferase [EC:2.1.1.68 2.1.1.4];
[KOG3178]: Hydroxyindole-O-methyltransferase and related SAM-dependent methyltransferases; [R];
[PTHR11746:SF203]: FLAVONE O-METHYLTRANSFERASE 1;
[PTHR11746]: O-METHYLTRANSFERASE;
[PF00891]: O-methyltransferase domain;
[PF08100]: Dimerisation domain"
"Mpcki1_Veg.Up"	16	"Mp2g00020"	""	""	""
"Mpcki1_Veg.Up"	17	"Mp2g00030"	""	""	"[K00477]: PHYH; phytanoyl-CoA hydroxylase [EC:1.14.11.18];
[KOG3290]: Peroxisomal phytanoyl-CoA hydroxylase; [I];
[KOG1417]: Homogentisate 1,2-dioxygenase; N-term missing; C-term missing; [E];
[PTHR20883:SF32];
[PTHR20883]: PHYTANOYL-COA DIOXYGENASE DOMAIN CONTAINING 1;
[PF04209]: homogentisate 1,2-dioxygenase;
[PF05721]: Phytanoyl-CoA dioxygenase (PhyH)"
"Mpcki1_Veg.Up"	18	"Mp2g00930"	"MpBHLH4"	"Mp2g00930 [MpBHLH4]"	"[PTHR46266]: TRANSCRIPTION FACTOR TT8;
[PF00010]: Helix-loop-helix DNA-binding domain;
[PF14215]: bHLH-MYC and R2R3-MYB transcription factors N-terminal"
"Mpcki1_Veg.Up"	19	"Mp2g06810"	""	""	"[K12462]: ARHGDI, RHOGDI; Rho GDP-dissociation inhibitor;
[KOG3205]: Rho GDP-dissociation inhibitor; [T];
[PTHR10980]: RHO GDP-DISSOCIATION INHIBITOR;
[PTHR10980:SF35]: OS06G0318300 PROTEIN;
[PF02115]: RHO protein GDP dissociation inhibitor"
"Mpcki1_Veg.Up"	20	"Mp2g10340"	""	""	"[PTHR11413]: CYSTATIN FAMILY MEMBER;
[PTHR11413:SF103]: CYSTEINE PROTEINASE INHIBITOR 6;
[PF16845]: Aspartic acid proteinase inhibitor"
"Mpcki1_Veg.Up"	21	"Mp2g10590"	""	""	"[PTHR47679]: PROTEIN TORNADO 1;
[PF08477]: Ras of Complex, Roc, domain of DAPkinase"
"Mpcki1_Veg.Up"	22	"Mp2g10650"	""	""	"[KOG1603]: Copper chaperone; [P];
[PTHR22814]: COPPER TRANSPORT PROTEIN ATOX1-RELATED;
[PTHR22814:SF272];
[PF00403]: Heavy-metal-associated domain"
"Mpcki1_Veg.Up"	23	"Mp2g11200"	""	""	"[K13621]: BTA1; betaine lipid synthase;
[PTHR47473]: BTA1P;
[PF01209]: ubiE/COQ5 methyltransferase family;
[PF11899]: Protein of unknown function (DUF3419)"
"Mpcki1_Veg.Up"	24	"Mp2g11750"	""	""	"[PTHR33115]: ARM REPEAT SUPERFAMILY PROTEIN;
[PTHR33115:SF50]: ARM REPEAT SUPERFAMILY PROTEIN"
"Mpcki1_Veg.Up"	25	"Mp2g12000"	""	""	"[K02155]: ATPeV0C, ATP6L; V-type H+-transporting ATPase 16kDa proteolipid subunit;
[KOG0232]: Vacuolar H+-ATPase V0 sector, subunits c/c'; [C];
[PTHR10263:SF63]: V-TYPE PROTON ATPASE PROTEOLIPID SUBUNIT;
[PTHR10263]: V-TYPE PROTON ATPASE PROTEOLIPID SUBUNIT;
[PF00137]: ATP synthase subunit C"
"Mpcki1_Veg.Up"	26	"Mp2g12250"	"MpLOX7"	"Mp2g12250 [MpLOX7]"	"[K15718]: LOX1_5; linoleate 9S-lipoxygenase [EC:1.13.11.58];
[PTHR11771]: LIPOXYGENASE;
[PTHR11771:SF170]: LIPOXYGENASE-2;
[PF00305]: Lipoxygenase"
"Mpcki1_Veg.Up"	27	"Mp2g13010"	""	""	"[K02083]: allC; allantoate deiminase [EC:3.5.3.9];
[PTHR32494]: ALLANTOATE DEIMINASE-RELATED;
[PTHR32494:SF5]: ALLANTOATE DEIMINASE-RELATED;
[PF07687]: Peptidase dimerisation domain;
[PF01546]: Peptidase family M20/M25/M40"
"Mpcki1_Veg.Up"	28	"Mp2g15100"	""	""	"[KOG0519]: Sensory transduction histidine kinase; N-term missing; [T];
[PTHR45339]: HYBRID SIGNAL TRANSDUCTION HISTIDINE KINASE J;
[PF00072]: Response regulator receiver domain"
"Mpcki1_Veg.Up"	29	"Mp2g15700"	""	""	"[KOG1454]: Predicted hydrolase/acyltransferase (alpha/beta hydrolase superfamily); [R];
[PTHR10992:SF872]: METHYLESTERASE 11, CHLOROPLASTIC-RELATED;
[PTHR10992]: METHYLESTERASE FAMILY MEMBER;
[PF12697]: Alpha/beta hydrolase family"
"Mpcki1_Veg.Up"	30	"Mp2g16940"	""	""	"[KOG2615]: Permease of the major facilitator superfamily; [R];
[PTHR23504]: MAJOR FACILITATOR SUPERFAMILY DOMAIN-CONTAINING PROTEIN 10;
[PTHR23504:SF105]: BNACNNG05450D PROTEIN;
[PF07690]: Major Facilitator Superfamily"
"Mpcki1_Veg.Up"	31	"Mp2g17120"	"MpCYP829A1"	"Mp2g17120 [MpCYP829A1]"	"[K20623]: CYP92A6; typhasterol/6-deoxotyphasterol 2alpha-hydroxylase;
[KOG0156]: Cytochrome P450 CYP2 subfamily; [Q];
[PTHR47944]: CYTOCHROME P450 98A9;
[PF00067]: Cytochrome P450"
"Mpcki1_Veg.Up"	32	"Mp2g17920"	""	""	"[PF00145]: C-5 cytosine-specific DNA methylase"
"Mpcki1_Veg.Up"	33	"Mp2g20640"	""	""	"[K08176]: PHO84; MFS transporter, PHS family, inorganic phosphate transporter;
[KOG0252]: Inorganic phosphate transporter; [P];
[PTHR24064]: SOLUTE CARRIER FAMILY 22 MEMBER;
[PTHR24064:SF528]: INORGANIC PHOSPHATE TRANSPORTER 1-4-LIKE;
[PF00083]: Sugar (and other) transporter"
"Mpcki1_Veg.Up"	34	"Mp2g21040"	""	""	"[KOG1603]: Copper chaperone; [P];
[PTHR22814:SF272];
[PTHR22814]: COPPER TRANSPORT PROTEIN ATOX1-RELATED;
[PF00403]: Heavy-metal-associated domain"
"Mpcki1_Veg.Up"	35	"Mp2g23310"	""	""	""
"Mpcki1_Veg.Up"	36	"Mp2g25910"	""	""	""
"Mpcki1_Veg.Up"	37	"Mp2g26620"	""	""	"[K22213]: PATG; 6-methylsalicylate decarboxylase [EC:4.1.1.52];
[KOG4245]: Predicted metal-dependent hydrolase of the TIM-barrel fold; [R];
[PTHR21240]: 2-AMINO-3-CARBOXYLMUCONATE-6-SEMIALDEHYDE DECARBOXYLASE;
[PF04909]: Amidohydrolase"
"Mpcki1_Veg.Up"	38	"Mp3g01250"	""	""	"[K00232]: E1.3.3.6, ACOX1, ACOX3; acyl-CoA oxidase [EC:1.3.3.6];
[KOG0135]: Pristanoyl-CoA/acyl-CoA oxidase; [IQ];
[PTHR10909:SF379]: ACYL-COENZYME A OXIDASE 3.2, PEROXISOMAL-RELATED;
[PTHR10909]: ELECTRON TRANSPORT OXIDOREDUCTASE;
[PF02770]: Acyl-CoA dehydrogenase, middle domain;
[PF00441]: Acyl-CoA dehydrogenase, C-terminal domain;
[PF01756]: Acyl-CoA oxidase"
"Mpcki1_Veg.Up"	39	"Mp3g04510"	""	""	"[PTHR27007];
[PTHR27007:SF302]: L-TYPE LECTIN-DOMAIN CONTAINING RECEPTOR KINASE S.4;
[PF00139]: Legume lectin domain"
"Mpcki1_Veg.Up"	40	"Mp3g06340"	""	""	""
"Mpcki1_Veg.Up"	41	"Mp3g07420"	"MpDIR1"	"Mp3g07420 [MpDIR1]"	"[PF03018]: Dirigent-like protein"
"Mpcki1_Veg.Up"	42	"Mp3g07690"	"MpHA13"	"Mp3g07690 [MpHA13]"	"[K01535]: PMA1, PMA2; H+-transporting ATPase [EC:7.1.2.1];
[KOG0205]: Plasma membrane H+-transporting ATPase; [P];
[PTHR42861:SF96]: PLASMA MEMBRANE ATPASE;
[PTHR42861]: CALCIUM-TRANSPORTING ATPASE;
[PF00690]: Cation transporter/ATPase, N-terminus;
[PF00122]: E1-E2 ATPase;
[PF00702]: haloacid dehalogenase-like hydrolase"
"Mpcki1_Veg.Up"	43	"Mp3g07700"	"MpHA11"	"Mp3g07700 [MpHA11]"	"[K01535]: PMA1, PMA2; H+-transporting ATPase [EC:7.1.2.1];
[KOG0205]: Plasma membrane H+-transporting ATPase; [P];
[PTHR42861]: CALCIUM-TRANSPORTING ATPASE;
[PTHR42861:SF96]: PLASMA MEMBRANE ATPASE;
[PF00702]: haloacid dehalogenase-like hydrolase;
[PF00122]: E1-E2 ATPase;
[PF00690]: Cation transporter/ATPase, N-terminus"
"Mpcki1_Veg.Up"	44	"Mp3g08290"	""	""	"[K20989]: DUR3; urea-proton symporter;
[KOG2348]: Urea transporter; [E];
[PTHR46154];
[PF00474]: Sodium:solute symporter family"
"Mpcki1_Veg.Up"	45	"Mp3g09160"	""	""	""
"Mpcki1_Veg.Up"	46	"Mp3g09170"	""	""	"[KOG4658]: Apoptotic ATPase; C-term missing; [T];
[PTHR23155]: DISEASE RESISTANCE PROTEIN RP;
[PTHR23155:SF1044]: OS12G0491200 PROTEIN;
[PF13855]: Leucine rich repeat;
[PF00931]: NB-ARC domain"
"Mpcki1_Veg.Up"	47	"Mp3g09210"	""	""	"[K13459]: RPS2; disease resistance protein RPS2;
[KOG4658]: Apoptotic ATPase; [T];
[PTHR36766]: PLANT BROAD-SPECTRUM MILDEW RESISTANCE PROTEIN RPW8;
[PF00931]: NB-ARC domain;
[PF13855]: Leucine rich repeat"
"Mpcki1_Veg.Up"	48	"Mp3g09760"	"MpExpansin21"	"Mp3g09760 [MpExpansin21]"	"[PTHR31867]: EXPANSIN-A15;
[PF03330]: Lytic transglycolase;
[PF01357]: Expansin C-terminal domain"
"Mpcki1_Veg.Up"	49	"Mp3g10920"	""	""	"[KOG0737]: AAA+-type ATPase; [O];
[PTHR45644:SF37]: P-LOOP CONTAINING NUCLEOSIDE TRIPHOSPHATE HYDROLASES SUPERFAMILY PROTEIN;
[PTHR45644]: AAA ATPASE, PUTATIVE (AFU_ORTHOLOGUE AFUA_2G12920)-RELATED-RELATED;
[PF00004]: ATPase family associated with various cellular activities (AAA);
[PF17862]: AAA+ lid domain"
"Mpcki1_Veg.Up"	50	"Mp3g11160"	""	""	""
"Mpcki1_Veg.Up"	51	"Mp3g12380"	"MpHA5"	"Mp3g12380 [MpHA5]"	"[K01535]: PMA1, PMA2; H+-transporting ATPase [EC:7.1.2.1];
[KOG0205]: Plasma membrane H+-transporting ATPase; [P];
[PTHR42861]: CALCIUM-TRANSPORTING ATPASE;
[PTHR42861:SF25]: ATPASE 8, PLASMA MEMBRANE-TYPE;
[PF00702]: haloacid dehalogenase-like hydrolase;
[PF00122]: E1-E2 ATPase;
[PF00690]: Cation transporter/ATPase, N-terminus"
"Mpcki1_Veg.Up"	52	"Mp3g14000"	""	""	"[PTHR33021]: BLUE COPPER PROTEIN;
[PTHR33021:SF190]: UMECYANIN-LIKE;
[PF02298]: Plastocyanin-like domain"
"Mpcki1_Veg.Up"	53	"Mp3g16520"	""	""	"[K23341]: ERLIN; erlin;
[KOG2962]: Prohibitin-related membrane protease subunits; [R];
[PTHR15351]: ERLIN (ER LIPID RAFT ASSOCIATED PROTEIN) HOMOLOG;
[PTHR15351:SF3]: ERLIN (ER LIPID RAFT ASSOCIATED PROTEIN) HOMOLOG;
[PF01145]: SPFH domain / Band 7 family"
"Mpcki1_Veg.Up"	54	"Mp3g18710"	"MpPP2C_F1"	"Mp3g18710 [MpPP2C_F1]"	"[K17506]: PPM1L, PP2CE; protein phosphatase 1L [EC:3.1.3.16];
[KOG0698]: Serine/threonine protein phosphatase; [T];
[PTHR47992:SF13];
[PTHR47992]: ALPHABET, ISOFORM E-RELATED;
[PF00481]: Protein phosphatase 2C"
"Mpcki1_Veg.Up"	55	"Mp3g19100"	""	""	""
"Mpcki1_Veg.Up"	56	"Mp3g20300"	""	""	""
"Mpcki1_Veg.Up"	57	"Mp3g21140"	"MpGH28.4"	"Mp3g21140 [MpGH28.4]"	"[PTHR31375];
[PTHR31375:SF91]: PECTIN LYASE-LIKE SUPERFAMILY PROTEIN;
[PF00295]: Glycosyl hydrolases family 28"
"Mpcki1_Veg.Up"	58	"Mp3g22120"	"MpGH16.26"	"Mp3g22120 [MpGH16.26]"	"[PTHR31062:SF243]: XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 5-RELATED;
[PTHR31062]: XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 8-RELATED;
[PF00722]: Glycosyl hydrolases family 16;
[PF06955]: Xyloglucan endo-transglycosylase (XET) C-terminus"
"Mpcki1_Veg.Up"	59	"Mp3g24130"	""	""	""
"Mpcki1_Veg.Up"	60	"Mp3g25160"	"MpDOXC22"	"Mp3g25160 [MpDOXC22]"	"[K05282]: GA20ox; gibberellin-44 dioxygenase [EC:1.14.11.12];
[KOG0143]: Iron/ascorbate family oxidoreductases; [QR];
[PTHR47991]: OXOGLUTARATE/IRON-DEPENDENT DIOXYGENASE;
[PTHR47991:SF15]: GIBBERELLIN 20-OXIDASE;
[PF14226]: non-haem dioxygenase in morphine synthesis N-terminal;
[PF03171]: 2OG-Fe(II) oxygenase superfamily"
"Mpcki1_Veg.Up"	61	"Mp4g00500"	""	""	"[K00830]: AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51];
[KOG2862]: Alanine-glyoxylate aminotransferase AGT1; [R];
[PTHR21152]: AMINOTRANSFERASE CLASS V;
[PTHR21152:SF24]: SERINE--PYRUVATE AMINOTRANSFERASE;
[PF00266]: Aminotransferase class-V"
"Mpcki1_Veg.Up"	62	"Mp4g00810"	""	""	""
"Mpcki1_Veg.Up"	63	"Mp4g01010"	""	""	"[K08254]: E3.2.1.59; glucan endo-1,3-alpha-glucosidase [EC:3.2.1.59];
[PTHR43173]: ABC1 FAMILY PROTEIN;
[PTHR43173:SF10]: ALPHA 1,3 GLUCANASE, GH71 FAMILY (EUROFUNG)-RELATED;
[PF03659]: Glycosyl hydrolase family 71"
"Mpcki1_Veg.Up"	64	"Mp4g01700"	""	""	"[PF14099]: Polysaccharide lyase"
"Mpcki1_Veg.Up"	65	"Mp4g01890"	""	""	"[KOG4441]: Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes; N-term missing; [TR];
[PTHR46301]: F-BOX/KELCH-REPEAT PROTEIN;
[PTHR46301:SF4]: F-BOX/KELCH-REPEAT PLANT PROTEIN;
[PF00646]: F-box domain"
"Mpcki1_Veg.Up"	66	"Mp4g01990"	""	""	"[PTHR33801]: ABSCISIC STRESS-RIPENING PROTEIN 5;
[PF02496]: ABA/WDS induced protein"
"Mpcki1_Veg.Up"	67	"Mp4g04430"	"MpGH19.5"	"Mp4g04430 [MpGH19.5]"	"[K20547]: CHIB; basic endochitinase B [EC:3.2.1.14];
[KOG4742]: Predicted chitinase; [R];
[PTHR22595:SF171]: CHITINASE (CLASS IB) / HEVEIN;
[PTHR22595]: CHITINASE-RELATED;
[PF00187]: Chitin recognition protein;
[PF00182]: Chitinase class I"
"Mpcki1_Veg.Up"	68	"Mp4g04680"	"MpDOXC24"	"Mp4g04680 [MpDOXC24]"	"[K24028]: DMR6, DLO; salicylic acid 3-hydroxylase [EC:1.14.11.-];
[KOG0143]: Iron/ascorbate family oxidoreductases; [QR];
[PTHR47991:SF86]: PROTEIN DMR6-LIKE OXYGENASE 2-LIKE;
[PTHR47991]: OXOGLUTARATE/IRON-DEPENDENT DIOXYGENASE;
[PF14226]: non-haem dioxygenase in morphine synthesis N-terminal;
[PF03171]: 2OG-Fe(II) oxygenase superfamily"
"Mpcki1_Veg.Up"	69	"Mp4g04810"	""	""	"[PTHR34365:SF7]: GLYCINE-RICH DOMAIN-CONTAINING PROTEIN 1;
[PTHR34365]: ENOLASE (DUF1399);
[PF07173]: Glycine-rich domain-containing protein-like"
"Mpcki1_Veg.Up"	70	"Mp4g06550"	""	""	"[PF17615]: Family of unknown function"
"Mpcki1_Veg.Up"	71	"Mp4g08460"	""	""	"[PF17615]: Family of unknown function"
"Mpcki1_Veg.Up"	72	"Mp4g11220"	""	""	""
